id,Longitude,Latitude,UHI Index,S2_B01,S2_B02,S2_B03,S2_B04,S2_B05,S2_B06,S2_B07,S2_B08,S2_B8A,S2_B11,S2_B12,NDVI_S2,NDBI_S2,NDWI_S2,NDVI_LS,LST_LS
115,-73.90930167,40.80615,1.015503518,1327.0,1164.0,1274.0,1282.0,1280.0,1366.0,1380.0,1636.0,1657.0,1667.0,1401.0,0.12131596984235778,0.009385407205570693,-0.12439862542955327,0.29749328104663536,45.373537940000006
116,-73.90947667,40.80609667,1.015503518,1327.0,805.0,857.0,889.0,1280.0,1366.0,1380.0,1802.0,1657.0,1667.0,1401.0,0.3392790784095132,-0.03891611415393485,-0.3553967657013915,0.29749328104663536,45.373537940000006
117,-73.90954667,40.80606833,1.013339803,1327.0,1054.0,1366.0,1360.0,2270.0,2372.0,2887.0,1890.0,2585.0,2715.0,2652.0,0.16307692307692306,0.1791530944625407,-0.16093366093366093,0.10487830513055363,45.02489990000004
118,-73.909595,40.80603667,1.013339803,1327.0,1013.0,1182.0,1294.0,1852.0,1862.0,2102.0,1600.0,2138.0,2388.0,2295.0,0.10573600552868002,0.19759277833500502,-0.15025161754133717,0.028015281062397604,45.08642426000006
119,-73.90964667,40.80601333,1.011176088,1327.0,1852.0,2100.0,2350.0,1852.0,1862.0,2102.0,2408.0,2138.0,2388.0,2295.0,0.012189995796553174,-0.004170141784820684,-0.06832298136645963,0.028015281062397604,45.08642426000006
120,-73.9097,40.80599,1.011176088,1327.0,1852.0,2100.0,2350.0,1852.0,1862.0,2102.0,2408.0,2138.0,2388.0,2295.0,0.012189995796553174,-0.004170141784820684,-0.06832298136645963,0.028015281062397604,45.08642426000006
121,-73.90976,40.80597167,1.004684943,1886.0,3762.0,4082.0,4548.0,4207.0,4209.0,3976.0,4520.0,3984.0,5475.0,5340.0,-0.0030877812086457872,0.09554777388694347,-0.05091839107184376,0.028015281062397604,45.08642426000006
122,-73.90987167,40.80591167,1.004684943,1886.0,2580.0,2668.0,2856.0,4207.0,4209.0,3976.0,3056.0,3984.0,5475.0,5340.0,0.03382949932341001,0.28355409682335014,-0.06778476589797344,0.028015281062397604,45.08642426000006
123,-73.90990833,40.80590333,1.004684943,1886.0,3940.0,4312.0,4632.0,4207.0,4209.0,3976.0,4696.0,3984.0,5475.0,5340.0,0.00686106346483705,0.07659030577131058,-0.04262877442273535,0.06891737467084016,45.08984228000003
124,-73.90994667,40.805895,1.002521229,1886.0,3940.0,4312.0,4632.0,4207.0,4209.0,3976.0,4696.0,3984.0,5475.0,5340.0,0.00686106346483705,0.07659030577131058,-0.04262877442273535,0.06891737467084016,45.08984228000003
125,-73.90998333,40.80588667,1.002521229,1886.0,3940.0,4312.0,4632.0,4207.0,4209.0,3976.0,4696.0,3984.0,5475.0,5340.0,0.00686106346483705,0.07659030577131058,-0.04262877442273535,0.06891737467084016,45.08984228000003
126,-73.910005,40.80574833,1.011296294,1886.0,1036.0,1240.0,1418.0,2188.0,2024.0,2276.0,1428.0,2432.0,3140.0,3006.0,0.0035137034434293743,0.37478108581436076,-0.0704647676161919,0.03765128593040844,45.51025874000004
127,-73.90990833,40.80571167,1.011296294,1886.0,1108.0,1232.0,1334.0,1893.0,1883.0,1743.0,1428.0,1958.0,2713.0,2485.0,0.03403330919623461,0.3103115189567737,-0.07368421052631578,0.03765128593040844,45.51025874000004
128,-73.90979167,40.80562667,1.011296294,1481.0,1392.0,1552.0,1624.0,1972.0,1851.0,1830.0,1444.0,1709.0,1835.0,1585.0,-0.05867014341590613,0.11924367185117414,0.036048064085447265,0.02278593964116125,45.56152903999998
129,-73.90964,40.80555333,1.013460009,1481.0,1548.0,1708.0,1972.0,1972.0,1851.0,1830.0,1626.0,1709.0,1835.0,1585.0,-0.09616453585325181,0.060387171337763654,0.02459508098380324,0.02278593964116125,45.56152903999998
130,-73.90940833,40.80539,1.013460009,1481.0,1032.0,1090.0,1066.0,1287.0,1457.0,1359.0,1162.0,1495.0,1673.0,1544.0,0.04308797127468582,0.18024691358024691,-0.03197158081705151,0.12143725047734771,46.41603404
131,-73.90931,40.80531333,1.011296294,1481.0,869.0,886.0,987.0,1023.0,1228.0,1187.0,970.0,1271.0,1612.0,1524.0,-0.008686765457332652,0.24864446165762974,-0.04525862068965517,0.12143725047734771,46.41603404
132,-73.90921167,40.80523667,1.011296294,1481.0,937.0,1060.0,907.0,2551.0,1884.0,2479.0,998.0,2158.0,2117.0,1684.0,0.047769028871391075,0.3592295345104334,0.03012633624878523,0.04036678496441776,46.621115239999995
133,-73.90911833,40.80516667,1.011296294,1481.0,2408.0,2732.0,3356.0,2551.0,1884.0,2479.0,3190.0,2158.0,2117.0,1684.0,-0.025358997861289336,-0.20218579234972678,-0.077338736913205,0.04036678496441776,46.621115239999995
134,-73.90902667,40.80509833,1.011296294,1419.0,2156.0,2316.0,2540.0,2329.0,2674.0,2875.0,2544.0,2857.0,2878.0,2689.0,0.0007867820613690008,0.061600885282183694,-0.04691358024691358,0.04036678496441776,46.621115239999995
135,-73.90895333,40.80503167,1.015623724,1419.0,1672.0,1698.0,1698.0,2329.0,2674.0,2875.0,1820.0,2857.0,2878.0,2689.0,0.03467879476975554,0.22520221370796084,-0.03467879476975554,0.04036678496441776,46.621115239999995
136,-73.90889167,40.80498833,1.015623724,1419.0,2114.0,2336.0,2564.0,2329.0,2674.0,2875.0,2702.0,2857.0,2878.0,2689.0,0.026205848841625523,0.031541218637992835,-0.07264787614132592,0.040088408205386575,47.352571520000026
137,-73.90883167,40.804955,1.015623724,1419.0,1584.0,1730.0,2032.0,2150.0,2309.0,2142.0,2132.0,2463.0,2940.0,2814.0,0.024015369836695485,0.15930599369085174,-0.10409114448472294,0.10137342721233013,48.36088742000004
138,-73.90870167,40.80489167,1.019951154,1419.0,2908.0,3128.0,3298.0,2773.0,2520.0,2628.0,3510.0,2748.0,3538.0,3177.0,0.031139835487661575,0.003972758229284903,-0.05754745405242543,0.10137342721233013,48.36088742000004
139,-73.90863833,40.80486167,1.019951154,1419.0,1766.0,1864.0,2034.0,2773.0,2520.0,2628.0,2302.0,2748.0,3538.0,3177.0,0.061808118081180814,0.21164383561643835,-0.10513682189150264,0.10137342721233013,48.36088742000004
140,-73.90858,40.80483667,1.019951154,1419.0,1766.0,1864.0,2034.0,2773.0,2520.0,2628.0,2302.0,2748.0,3538.0,3177.0,0.061808118081180814,0.21164383561643835,-0.10513682189150264,0.10137342721233013,48.36088742000004
141,-73.90852667,40.804815,1.019951154,1419.0,1268.0,1462.0,1490.0,1855.0,2609.0,2816.0,2386.0,2894.0,2607.0,2314.0,0.23116615067079463,0.04426196675345484,-0.24012474012474014,0.4373911236834954,48.504444260000014
142,-73.90847333,40.80479667,1.017787439,1419.0,877.0,954.0,1008.0,1055.0,1865.0,1871.0,1946.0,1989.0,1824.0,1539.0,0.3175355450236967,-0.032360742705570295,-0.34206896551724136,0.4373911236834954,48.504444260000014
143,-73.90842333,40.80478,1.017787439,1419.0,612.0,721.0,585.0,1055.0,1865.0,1871.0,2200.0,1989.0,1824.0,1539.0,0.5798922800718133,-0.09343936381709742,-0.5063334474495036,0.4373911236834954,48.504444260000014
144,-73.90837333,40.80476667,1.017787439,1419.0,612.0,721.0,585.0,1055.0,1865.0,1871.0,2200.0,1989.0,1824.0,1539.0,0.5798922800718133,-0.09343936381709742,-0.5063334474495036,0.4373911236834954,48.504444260000014
145,-73.908315,40.80474,1.017787439,1114.0,641.0,742.0,755.0,967.0,1207.0,1374.0,1794.0,1475.0,1564.0,1225.0,0.40761082777559826,-0.0684931506849315,-0.4148264984227129,0.4373911236834954,48.504444260000014
146,-73.90824,40.80463667,1.017787439,1114.0,811.0,872.0,963.0,967.0,1207.0,1374.0,969.0,1475.0,1564.0,1225.0,0.003105590062111801,0.2348993288590604,-0.052688756110809344,0.25672498824565104,48.75737774000004
147,-73.90812,40.804555,1.013460009,2136.0,896.0,951.0,1021.0,1222.0,1329.0,1417.0,1106.0,1496.0,1593.0,1289.0,0.03996238834038552,0.18043719896257873,-0.07535245503159942,0.14551092627047535,48.95220488000001
148,-73.90805,40.80449833,1.013460009,2136.0,1094.0,1186.0,1394.0,1416.0,1583.0,1791.0,1648.0,1828.0,1937.0,1539.0,0.08349769888231427,0.0806136680613668,-0.16302046577275936,0.14551092627047535,48.95220488000001
149,-73.90797167,40.80446,1.013460009,2136.0,1224.0,1230.0,1382.0,1416.0,1583.0,1791.0,1610.0,1828.0,1937.0,1539.0,0.07620320855614973,0.0921905835917677,-0.13380281690140844,0.14551092627047535,48.95220488000001
150,-73.90789,40.80441167,1.011296294,2136.0,1118.0,1248.0,1608.0,2611.0,2494.0,2525.0,1576.0,2441.0,2752.0,1920.0,-0.010050251256281407,0.27171903881700554,-0.11614730878186968,0.10887637936176559,49.39996550000001
151,-73.90774667,40.80431833,1.011296294,2136.0,2536.0,2502.0,2740.0,2611.0,2494.0,2525.0,2856.0,2441.0,2752.0,1920.0,0.020729092208720514,-0.018544935805991442,-0.06606942889137737,0.10089679847590721,51.29354857999999
152,-73.90767833,40.804275,1.011296294,2136.0,1560.0,1642.0,1660.0,2611.0,2494.0,2525.0,1930.0,2441.0,2752.0,1920.0,0.07520891364902507,0.17556599743699275,-0.08062709966405375,0.10089679847590721,51.29354857999999
153,-73.907605,40.804235,1.011296294,1970.0,1724.0,1818.0,2160.0,2798.0,2897.0,3180.0,2226.0,3079.0,2756.0,2008.0,0.015047879616963064,0.10638297872340426,-0.10089020771513353,0.10089679847590721,51.29354857999999
154,-73.907515,40.80420833,1.011296294,1970.0,1224.0,1346.0,1506.0,2798.0,2897.0,3180.0,1634.0,3079.0,2756.0,2008.0,0.04076433121019108,0.2555808656036446,-0.09664429530201342,0.10089679847590721,51.29354857999999
155,-73.90745167,40.804175,1.013460009,1970.0,1224.0,1346.0,1506.0,2798.0,2897.0,3180.0,1634.0,3079.0,2756.0,2008.0,0.04076433121019108,0.2555808656036446,-0.09664429530201342,0.09848822219617953,51.54990008000004
156,-73.90736167,40.804135,1.013460009,1970.0,1172.0,1328.0,1582.0,1843.0,2045.0,1970.0,1670.0,2043.0,2483.0,2071.0,0.02706027060270603,0.19576209968697328,-0.11407605070046697,0.10766668426022033,52.236922100000015
157,-73.90721833,40.80409667,1.013460009,1970.0,1590.0,1620.0,1816.0,1843.0,2045.0,1970.0,1936.0,2043.0,2483.0,2071.0,0.031982942430703626,0.1237836614618692,-0.08886389201349831,0.10766668426022033,52.236922100000015
158,-73.90718,40.80413667,1.013460009,1970.0,1312.0,1418.0,1566.0,2088.0,2122.0,2239.0,1674.0,2099.0,2760.0,2572.0,0.03333333333333333,0.2449255751014885,-0.08279430789133248,0.10766668426022033,52.236922100000015
159,-73.907135,40.80417833,1.013460009,1970.0,1824.0,1866.0,2006.0,2088.0,2122.0,2239.0,2080.0,2099.0,2760.0,2572.0,0.01811062163485071,0.14049586776859505,-0.05423213380638622,0.09848822219617953,51.54990008000004
160,-73.90709,40.80422333,1.00913258,1970.0,1824.0,1866.0,2006.0,2088.0,2122.0,2239.0,2080.0,2099.0,2760.0,2572.0,0.01811062163485071,0.14049586776859505,-0.05423213380638622,0.08746754065296862,51.72421910000003
161,-73.90704333,40.80427167,1.00913258,1970.0,1760.0,1794.0,1884.0,2027.0,1979.0,2150.0,1886.0,2017.0,2898.0,2181.0,0.0005305039787798408,0.21153846153846154,-0.025,0.08746754065296862,51.72421910000003
162,-73.906985,40.80432667,1.00913258,1970.0,1764.0,1786.0,1794.0,2027.0,1979.0,2150.0,1870.0,2017.0,2898.0,2181.0,0.02074235807860262,0.2156040268456376,-0.022975929978118162,0.08746754065296862,51.72421910000003
163,-73.90693,40.80438,1.00913258,1782.0,1418.0,1490.0,1638.0,1882.0,1777.0,1765.0,1730.0,1857.0,2287.0,2064.0,0.027315914489311165,0.1386606920587503,-0.07453416149068323,0.08746754065296862,51.72421910000003
164,-73.906875,40.80442667,1.006968865,1782.0,1418.0,1490.0,1638.0,1882.0,1777.0,1765.0,1730.0,1857.0,2287.0,2064.0,0.027315914489311165,0.1386606920587503,-0.07453416149068323,0.08746754065296862,51.72421910000003
165,-73.90682833,40.80446833,1.007089071,1782.0,1488.0,1512.0,1576.0,1567.0,1654.0,1730.0,1488.0,1816.0,2278.0,1995.0,-0.028720626631853787,0.2097716409984068,0.008,0.10393442803797077,51.02352500000001
166,-73.90678333,40.8045,1.007089071,1782.0,1488.0,1512.0,1576.0,1567.0,1654.0,1730.0,1488.0,1816.0,2278.0,1995.0,-0.028720626631853787,0.2097716409984068,0.008,0.10393442803797077,51.02352500000001
167,-73.90674167,40.80451333,1.007089071,1782.0,1488.0,1512.0,1576.0,1567.0,1654.0,1730.0,1488.0,1816.0,2278.0,1995.0,-0.028720626631853787,0.2097716409984068,0.008,0.0360951086492912,51.13631966000003
168,-73.9067,40.80451,1.004925356,1782.0,1488.0,1512.0,1576.0,1567.0,1654.0,1730.0,1488.0,1816.0,2278.0,1995.0,-0.028720626631853787,0.2097716409984068,0.008,0.0360951086492912,51.13631966000003
169,-73.90665667,40.80448833,1.004925356,1782.0,1198.0,1266.0,1500.0,1844.0,2028.0,1908.0,1538.0,1979.0,2379.0,2256.0,0.012508229098090849,0.21470513147817208,-0.09700427960057062,0.0360951086492912,51.13631966000003
170,-73.90660667,40.80445333,1.007089071,1782.0,1198.0,1266.0,1500.0,1844.0,2028.0,1908.0,1538.0,1979.0,2379.0,2256.0,0.012508229098090849,0.21470513147817208,-0.09700427960057062,0.0360951086492912,51.13631966000003
171,-73.90655667,40.80441167,1.007089071,1782.0,1488.0,1550.0,1662.0,1549.0,1449.0,1466.0,1616.0,1500.0,1982.0,1863.0,-0.014032946918852958,0.10172317954419122,-0.020846493998736577,0.11861117101574296,51.91904624000006
172,-73.90649,40.80436667,1.007089071,1782.0,1488.0,1550.0,1662.0,1549.0,1449.0,1466.0,1616.0,1500.0,1982.0,1863.0,-0.014032946918852958,0.10172317954419122,-0.020846493998736577,0.11861117101574296,51.91904624000006
173,-73.906415,40.80432333,1.007089071,1782.0,1658.0,1736.0,1742.0,1873.0,1958.0,1971.0,1902.0,1992.0,2347.0,2251.0,0.043907793633369926,0.10473052482937162,-0.04562946673996701,0.11861117101574296,51.91904624000006
174,-73.90633,40.804275,1.007089071,1782.0,1658.0,1736.0,1742.0,1873.0,1958.0,1971.0,1902.0,1992.0,2347.0,2251.0,0.043907793633369926,0.10473052482937162,-0.04562946673996701,0.09868410456295187,52.35997082000006
175,-73.90624167,40.80422333,1.007089071,1782.0,1572.0,1638.0,1628.0,1730.0,1894.0,1934.0,1840.0,2025.0,2108.0,2018.0,0.06113033448673587,0.06788247213779129,-0.05807935595169638,0.09868410456295187,52.35997082000006
176,-73.90606,40.80412,1.007089071,1410.0,1066.0,1094.0,1144.0,1089.0,1231.0,1219.0,1456.0,1231.0,1791.0,1588.0,0.12,0.1031721589159224,-0.1419607843137255,0.15272787975119928,52.70519084
177,-73.90597,40.80407,1.007089071,1410.0,1078.0,1026.0,1360.0,1421.0,1535.0,1578.0,1638.0,1532.0,1856.0,1751.0,0.09272848565710473,0.06239267315397825,-0.22972972972972974,0.12044745936952603,48.95562289999998
178,-73.90573333,40.80394333,1.007089071,1264.0,2410.0,2508.0,2552.0,1903.0,1996.0,2102.0,2818.0,2068.0,2347.0,2400.0,0.04953445065176909,-0.09119070667957406,-0.05820503191888847,0.12044745936952603,48.95562289999998
179,-73.90568167,40.803915,1.007089071,1264.0,2410.0,2508.0,2552.0,1903.0,1996.0,2102.0,2818.0,2068.0,2347.0,2400.0,0.04953445065176909,-0.09119070667957406,-0.05820503191888847,0.12044745936952603,48.95562289999998
180,-73.90563,40.80389167,1.000597926,1264.0,1706.0,1732.0,1896.0,1903.0,1996.0,2102.0,1984.0,2068.0,2347.0,2400.0,0.02268041237113402,0.08381436157931194,-0.06781485468245425,0.09675469048640624,48.87359042000003
181,-73.90562667,40.803875,1.000597926,1264.0,1706.0,1732.0,1896.0,1903.0,1996.0,2102.0,1984.0,2068.0,2347.0,2400.0,0.02268041237113402,0.08381436157931194,-0.06781485468245425,0.09675469048640624,48.87359042000003
182,-73.905605,40.80382333,0.998434212,1264.0,1706.0,1732.0,1896.0,1903.0,1996.0,2102.0,1984.0,2068.0,2347.0,2400.0,0.02268041237113402,0.08381436157931194,-0.06781485468245425,0.09675469048640624,48.87359042000003
183,-73.90562833,40.803785,0.998434212,1264.0,1382.0,1418.0,1412.0,2126.0,2047.0,2201.0,1448.0,2218.0,2600.0,2587.0,0.012587412587412588,0.2845849802371542,-0.0104675505931612,0.09675469048640624,48.87359042000003
184,-73.90566833,40.80373833,0.998434212,1264.0,1382.0,1418.0,1412.0,2126.0,2047.0,2201.0,1448.0,2218.0,2600.0,2587.0,0.012587412587412588,0.2845849802371542,-0.0104675505931612,0.09675469048640624,48.87359042000003
185,-73.90572167,40.80368667,0.998434212,1264.0,1172.0,1252.0,1354.0,2126.0,2047.0,2201.0,1382.0,2218.0,2600.0,2587.0,0.01023391812865497,0.30587644399799097,-0.04935459377372817,0.16306004672741684,49.54010432000001
186,-73.90577667,40.80363333,1.000597926,1264.0,1422.0,1482.0,1700.0,1774.0,2209.0,2400.0,1970.0,2513.0,2576.0,2241.0,0.07356948228882834,0.13330400351957766,-0.1413673232908459,0.16306004672741684,49.54010432000001
187,-73.90583167,40.80357833,1.000597926,1264.0,1288.0,1400.0,1478.0,1813.0,1869.0,2047.0,1626.0,1937.0,2252.0,2103.0,0.04768041237113402,0.16142341413099537,-0.07468605419695969,0.09683272550886597,48.81206606000001
188,-73.90588333,40.80352833,0.998434212,1264.0,1252.0,1360.0,1542.0,1813.0,1869.0,2047.0,1686.0,1937.0,2252.0,2103.0,0.04460966542750929,0.14372778059928898,-0.10702560735390676,0.09683272550886597,48.81206606000001
189,-73.90592667,40.80348333,0.998434212,1264.0,1252.0,1360.0,1542.0,1813.0,1869.0,2047.0,1686.0,1937.0,2252.0,2103.0,0.04460966542750929,0.14372778059928898,-0.10702560735390676,0.09683272550886597,48.81206606000001
190,-73.90596667,40.80344333,0.998434212,1303.0,1100.0,1108.0,1198.0,1457.0,1425.0,1487.0,1272.0,1564.0,1752.0,1639.0,0.029959514170040485,0.15873015873015872,-0.06890756302521009,0.09683272550886597,48.81206606000001
191,-73.906,40.80340833,0.998434212,1303.0,1100.0,1108.0,1198.0,1457.0,1425.0,1487.0,1272.0,1564.0,1752.0,1639.0,0.029959514170040485,0.15873015873015872,-0.06890756302521009,0.09683272550886597,48.81206606000001
192,-73.90602333,40.80338333,0.996270497,1303.0,1100.0,1108.0,1198.0,1457.0,1425.0,1487.0,1272.0,1564.0,1752.0,1639.0,0.029959514170040485,0.15873015873015872,-0.06890756302521009,0.09683272550886597,48.81206606000001
193,-73.90607,40.80331667,0.991943067,1303.0,1094.0,1158.0,1272.0,1571.0,1549.0,1744.0,1248.0,1596.0,1839.0,1782.0,-0.009523809523809525,0.19144800777453838,-0.03740648379052369,0.04342805176433215,49.10943380000003
194,-73.90609333,40.80328,0.989779352,1303.0,1094.0,1158.0,1272.0,1571.0,1549.0,1744.0,1248.0,1596.0,1839.0,1782.0,-0.009523809523809525,0.19144800777453838,-0.03740648379052369,0.04342805176433215,49.10943380000003
195,-73.90617,40.80319667,0.989779352,1303.0,1488.0,1562.0,1558.0,1537.0,1497.0,1539.0,1492.0,1466.0,1658.0,1596.0,-0.021639344262295083,0.052698412698412696,0.022920759659463,0.04342805176433215,49.10943380000003
196,-73.90625667,40.80311667,0.987615637,1758.0,1720.0,1732.0,1960.0,2205.0,2087.0,2152.0,1814.0,2042.0,1922.0,1822.0,-0.03868574456809751,0.028907922912205567,-0.023124647490129723,0.04342805176433215,49.10943380000003
197,-73.90634667,40.803035,0.987615637,1758.0,1260.0,1308.0,1434.0,1981.0,1975.0,2035.0,1450.0,1871.0,1912.0,1821.0,0.005547850208044383,0.13741820345032718,-0.05148658448150834,0.0610759416718678,47.69437352
198,-73.90642833,40.80296167,0.987615637,1758.0,1438.0,1504.0,1632.0,1981.0,1975.0,2035.0,1532.0,1871.0,1912.0,1821.0,-0.0316055625790139,0.11033681765389082,-0.00922266139657444,0.06669091790954279,49.13335993999999
199,-73.90650333,40.802895,0.987615637,1701.0,1572.0,1718.0,1748.0,2197.0,2082.0,2125.0,1628.0,2126.0,2192.0,2053.0,-0.035545023696682464,0.14764397905759163,0.026897788404064555,0.06669091790954279,49.13335993999999
200,-73.90665167,40.80274667,0.983288207,1701.0,1512.0,1708.0,1842.0,1673.0,1915.0,1747.0,1864.0,1852.0,2266.0,1855.0,0.0059363194819212085,0.0973365617433414,-0.043673012318029114,0.2423915990649343,47.73538976000003
201,-73.906725,40.80267333,0.985451922,1701.0,1182.0,1304.0,1406.0,1673.0,1915.0,1747.0,1628.0,1852.0,2266.0,1855.0,0.07317073170731707,0.1638418079096045,-0.11050477489768076,0.2423915990649343,47.73538976000003
202,-73.9068,40.8026,0.985451922,1701.0,1592.0,1534.0,1742.0,2545.0,2449.0,2893.0,2050.0,2728.0,2681.0,2076.0,0.08122362869198312,0.13337560769393364,-0.14397321428571427,0.0473387003835959,49.01372924000003
203,-73.90687333,40.80252833,0.987615637,1701.0,1650.0,1936.0,2154.0,2545.0,2449.0,2893.0,2424.0,2728.0,2681.0,2076.0,0.05897771952817824,0.050342801175318315,-0.11192660550458716,0.08990321903875798,47.54398064000003
204,-73.90694833,40.80245333,0.987615637,1644.0,2374.0,2478.0,2744.0,3230.0,3623.0,3190.0,2912.0,3276.0,3490.0,2310.0,0.0297029702970297,0.09028428616057482,-0.08051948051948052,0.08990321903875798,47.54398064000003
205,-73.90702,40.80237833,0.985451922,1644.0,2374.0,2478.0,2744.0,3230.0,3623.0,3190.0,2912.0,3276.0,3490.0,2310.0,0.0297029702970297,0.09028428616057482,-0.08051948051948052,0.08990321903875798,47.54398064000003
206,-73.90709167,40.80230833,0.985451922,1644.0,1636.0,1750.0,1920.0,3230.0,3623.0,3190.0,2092.0,3276.0,3490.0,2310.0,0.04287138584247258,0.2504478681476173,-0.0890161374284227,0.08990321903875798,47.54398064000003
207,-73.90714667,40.80225167,0.981124492,1644.0,1518.0,1620.0,1874.0,1740.0,2093.0,1997.0,1982.0,2014.0,2283.0,1846.0,0.028008298755186723,0.07057444314185228,-0.10049972237645752,0.04940618495582636,46.932155060000014
208,-73.90718,40.802215,0.981124492,1644.0,1518.0,1620.0,1874.0,1740.0,2093.0,1997.0,1982.0,2014.0,2283.0,1846.0,0.028008298755186723,0.07057444314185228,-0.10049972237645752,0.04940618495582636,46.932155060000014
209,-73.907205,40.80219167,0.985451922,1644.0,1158.0,1208.0,1200.0,1805.0,1740.0,2078.0,1330.0,1792.0,2259.0,2009.0,0.05138339920948617,0.2588464753413207,-0.04806934594168637,0.04940618495582636,46.932155060000014
210,-73.90729,40.80219167,0.987615637,1644.0,1158.0,1208.0,1200.0,1805.0,1740.0,2078.0,1330.0,1792.0,2259.0,2009.0,0.05138339920948617,0.2588464753413207,-0.04806934594168637,0.04940618495582636,46.932155060000014
